Document,Type,Description
SB 0110 of 2017 (PA 585 of 2018),Senate Bill,Housing; affordable; incentives for affordable rental housing; allow local units of government to provide. Amends sec. 1 of 1988 PA 226 (MCL 123.411).Last Action: ASSIGNED PA 585'18 WITH IMMEDIATE EFFECT   12/31/18 ADDENDA
SB 0111 of 2017 (PA 0046 of 2017),Senate Bill,"Economic development; brownfield redevelopment authority; transformational brownfield plans; provide for. Amends secs. 2, 8a, 11, 13, 13b, 15 & 16 of 1996 PA 381 (MCL 125.2652 et seq.) & adds secs. 13c & 14a.Last Action: ASSIGNED PA 0046'17 WITH IMMEDIATE EFFECT"
SB 0112 of 2017 (PA 0047 of 2017),Senate Bill,Individual income tax; collections; certain revenues attributable to transformational brownfield plans; capture and earmark. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 51e.Last Action: ASSIGNED PA 0047'17 WITH IMMEDIATE EFFECT
SB 0113 of 2017 (PA 0048 of 2017),Senate Bill,Sales tax; collections; certain revenue attributable to transformational brownfield plans; capture and earmark. Amends sec. 4d of 1933 PA 167 (MCL 205.54d).Last Action: ASSIGNED PA 0048'17 WITH IMMEDIATE EFFECT
SB 0114 of 2017 (PA 0049 of 2017),Senate Bill,Use tax; collections; certain revenue attributable to transformational brownfield plans; capture and earmark. Amends 1937 PA 94 (MCL 205.91 - 205.111) by adding sec. 4dd.Last Action: ASSIGNED PA 0049'17 WITH IMMEDIATE EFFECT
SB 0115 of 2017 (PA 0050 of 2017),Senate Bill,Economic development; renaissance zones; exemption of certain taxes; modify. Amends sec. 9 of 1996 PA 376 (MCL 125.2689).Last Action: ASSIGNED PA 0050'17 WITH IMMEDIATE EFFECT
SB 0116 of 2017,Senate Bill,"Public employees and officers; other; residency requirement for public employment; provide for cities with population greater than 500,000. Amends title & sec. 2 of 1999 PA 212 (MCL 15.602).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT"
SB 0117 of 2017,Senate Bill,Elections; absent voters; definition of absent voter; expand to include an elector who applies in person at the clerk's office and who presents photo identification. Amends secs. 758 & 759 of 1954 PA 116 (MCL 168.758 & 168.759).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND GOVERNMENT REFORM
SB 0118 of 2017 (PA 0039 of 2017),Senate Bill,"Recreation; trails; National Trails System; allow department of natural resources to become a trail sponsor, and provide limited liability for personal injuries. Amends secs. 72108 & 73301 of 1994 PA 451 (MCL 324.72108 & 324.73301) & adds sec. 73302.Last Action: ASSIGNED PA 0039'17 WITH IMMEDIATE EFFECT"
SB 0119 of 2017 (PA 0026 of 2017),Senate Bill,Property; conveyances; transfer of certain state-owned property in Marquette County; provide for. Creates new act.Last Action: ASSIGNED PA 0026'17 WITH IMMEDIATE EFFECT
SB 0120 of 2017 (PA 0170 of 2017),Senate Bill,Traffic control; traffic regulation; maximum length of stinger-steered combination and tow-away trailer transporter; revise. Amends sec. 719 of 1949 PA 300 (MCL 257.719).Last Action: ASSIGNED PA 0170'17 WITH IMMEDIATE EFFECT
SB 0121 of 2017,Senate Bill,Civil rights; sexual orientation discrimination; definition of ethnic intimidation; expand to include gender identification and sexual orientation. Amends sec. 147b of 1931 PA 328 (MCL 750.147b).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0122 of 2017,Senate Bill,"Food; restaurants; outdoor seating areas at restaurants; allow dogs to be present. Amends secs. 1105, 3113 & 6101 of 2000 PA 92 (MCL 289.1105 et seq.).Last Action: recommendation concurred in"
SB 0123 of 2017,Senate Bill,Traffic control; traffic regulation; requirement for operator of a motor vehicle to maintain a 5-foot distance when passing a bicyclist on the left; establish. Amends sec. 636 of 1949 PA 300 (MCL 257.636).Last Action: referred to Committee on Transportation and Infrastructure
SB 0124 of 2017,Senate Bill,Vehicles; driver training; training component for drivers regarding safety for bicyclists and other vulnerable roadway users on the road; require. Amends sec. 37 of 2006 PA 384 (MCL 256.657).Last Action: referred to Committee on Transportation and Infrastructure
SB 0125 of 2017,Senate Bill,Sales tax; collections; limitations on sales tax on the difference; eliminate. Amends sec. 1 of 1933 PA 167 (MCL 205.51).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0126 of 2017 (PA 0056 of 2017),Senate Bill,Occupations; real estate; continuing education hours for real estate brokers and salespersons; revise requirements. Amends sec. 2504a of 1980 PA 299 (MCL 339.2504a).Last Action: ASSIGNED PA 0056'17 WITH IMMEDIATE EFFECT
SB 0127 of 2017,Senate Bill,Crimes; public office and officers; prohibit and provide penalties for targeting a victim based on his or her actual or perceived employment criteria. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 479d.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1
SB 0128 of 2017,Senate Bill,"Criminal procedure; sentencing guidelines; guidelines for crime of targeting law enforcement officer or emergency medical personnel as victim; enact. Amends sec. 16x, ch. XVII of 1927 PA 175 (MCL 777.16x).  TIE BAR WITH: SB 0127'17Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1"
SB 0129 of 2017 (PA 0040 of 2017),Senate Bill,"Natural resources; mining; small native copper mining operations; establish separate regulatory program for. Amends secs. 3118, 9115 & 63201 of 1994 PA 451 (MCL 324.3118 et seq.) & adds pt. 634.Last Action: ASSIGNED PA 0040'17 WITH IMMEDIATE EFFECT"
SB 0130 of 2017,Senate Bill,Appropriations; zero budget; omnibus budget appropriations; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS
SB 0131 of 2017,Senate Bill,"Appropriations; school aid; fiscal year 2017-2018 omnibus appropriations for school aid, higher education, and community colleges; provide for. Amends secs. 11, 17b, 201 & 236 of 1979 PA 94 (MCL 388.1611 et seq.).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS"
SB 0132 of 2017,Senate Bill,Appropriations; zero budget; supplemental appropriations; provide for fiscal year 2016-2017. Creates appropriations act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS
SB 0133 of 2017 (PA 0143 of 2017),Senate Bill,Appropriations; school aid; multisection school aid supplemental; provide for. Amends & adds (See bill).Last Action: ASSIGNED PA 0143'17 WITH IMMEDIATE EFFECT
SB 0134 of 2017,Senate Bill,Appropriations; zero budget; community colleges; provide for fiscal year 2017-2018. Amends secs. 201 & 201a of 1979 PA 94 (MCL 388.1801 & 388.1801a).Last Action: referred to Committee on Appropriations
SB 0135 of 2017,Senate Bill,Appropriations; zero budget; department of health and human services; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: read a first time
SB 0136 of 2017,Senate Bill,"Appropriations; zero budget; department of insurance and financial services; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0137 of 2017,Senate Bill,"Appropriations; zero budget; department of licensing and regulatory affairs; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0138 of 2017,Senate Bill,Appropriations; zero budget; higher education; provide for fiscal year 2017-2018. Amends secs. 236 & 236a of 1979 PA 94 (MCL 388.1836 & 388.1836a).Last Action: referred to Committee on Appropriations
SB 0139 of 2017,Senate Bill,"Appropriations; zero budget; department of agricultural and rural development; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0140 of 2017,Senate Bill,Appropriations; zero budget; department of environmental quality; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: referred to Committee on Appropriations
SB 0141 of 2017,Senate Bill,Appropriations; zero budget; department of natural resources; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: referred to Committee on Appropriations
SB 0142 of 2017,Senate Bill,"Appropriations; zero budget; general government; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0143 of 2017,Senate Bill,Appropriations; zero budget; judiciary; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: referred to Committee on Appropriations
SB 0144 of 2017,Senate Bill,"Appropriations; zero budget; department of corrections; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0145 of 2017,Senate Bill,"Appropriations; zero budget; department of state police; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0146 of 2017,Senate Bill,"Appropriations; zero budget; department of military and veterans affairs; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0147 of 2017,Senate Bill,Appropriations; zero budget; department of education; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: referred to Committee on Appropriations
SB 0148 of 2017,Senate Bill,"Appropriations; zero budget; state transportation department; provide for fiscal year 2017-2018. Creates appropriations act.Last Action: FOR FINAL DISPOSITION OF BUDGET, SEE HB 4323"
SB 0149 of 2017 (PA 586 of 2018),Senate Bill,Appropriations; zero budget; school aid appropriations; modify. Amends & adds (See bill).Last Action: ASSIGNED PA 586'18 WITH IMMEDIATE EFFECT   12/31/18 ADDENDA
SB 0150 of 2017,Senate Bill,State financing and management; budget; acceptance of grant funds; impose certain notice requirements. Amends sec. 384 of 1984 PA 431 (MCL 18.1384).Last Action: referred to Committee on Appropriations
SB 0151 of 2017,Senate Bill,"Traffic control; violations; use of unmanned traffic monitoring device for ticketing traffic infractions; prohibit, and prohibit secretary of state from assigning points against individual under certain circumstances. Amends sec. 320a of 1949 PA 300 (MCL 257.320a) & adds sec. 751.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION"
SB 0152 of 2017,Senate Bill,Crime victims; compensation; reimbursement to health care providers for cost related to performing a sexual assault medical forensic examination; modify. Amends sec. 5a of 1976 PA 223 (MCL 18.355a).Last Action: recommendation concurred in
SB 0153 of 2017,Senate Bill,Crime victims; compensation; sexual assault victims' medical forensic intervention and treatment fund; modify use of expenditures. Amends sec. 5 of 2008 PA 546 (MCL 400.1535).Last Action: recommendation concurred in
SB 0154 of 2017,Senate Bill,"Environmental protection; water pollution; water resources commission; establish. Amends secs. 3101, 3102, 3112, 3113 & 3120 of 1994 PA 451 (MCL 324.3101 et seq.) & adds sec. 3102a.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0155 of 2017,Senate Bill,Water; quality; process for collection of water samples; modify. Amends sec. 7 of 1976 PA 399 (MCL 325.1007).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0156 of 2017,Senate Bill,Environmental protection; air pollution; air pollution control commission; establish. Amends secs. 5501 & 5522 of 1994 PA 451 (MCL 324.5501 & 324.5522) & adds secs. 5501b & 5501d.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0157 of 2017,Senate Bill,State financing and management; purchasing; use of state funds in water supply and wastewater projects; require use of certain materials. Creates new act.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-2
SB 0158 of 2017 (PA 0057 of 2017),Senate Bill,Occupations; business licensing and registration; licensure of used motor vehicle parts dealers; exclude certain businesses regulated under the natural resources and environmental protection act. Amends secs. 1 & 2 of 1986 PA 119 (MCL 257.1351 & 257.1352).Last Action: ASSIGNED PA 0057'17 WITH IMMEDIATE EFFECT
SB 0159 of 2017 (PA 0080 of 2017),Senate Bill,Traffic control; traffic regulation; gross vehicle weight limits; provide exemption for certain natural gas vehicles. Amends sec. 722 of 1949 PA 300 (MCL 257.722).Last Action: ASSIGNED PA 0080'17 WITH IMMEDIATE EFFECT
SB 0160 of 2017 (PA 0094 of 2017),Senate Bill,"Vehicles; motorcycles; definitions of implement of husbandry, autocycle, and motorcycle; modify. Amends secs. 21, 25a & 31 of 1949 PA 300 (MCL 257.21 et seq.).Last Action: ASSIGNED PA 0094'17 WITH IMMEDIATE EFFECT"
SB 0161 of 2017,Senate Bill,State; symbol; B-24 Liberator; designate as the official state airplane. Creates new act.Last Action: REFERRED TO COMMITTEE OF THE WHOLE
SB 0162 of 2017,Senate Bill,Health; funding; prohibition for state to contract with providers that offer abortion services; provide for. Amends title & sec. 1 of 2002 PA 360 (MCL 333.1091).Last Action: REFERRED TO COMMITTEE ON OVERSIGHT
SB 0163 of 2017,Senate Bill,Vehicles; fund-raising registration plates; fund-raising registration plate for Choose Life Michigan Fund; create. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 811aa.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0164 of 2017,Senate Bill,"Health; abortion; rules and standards for performing surgical abortions; revise, and modify sanctions for noncompliance. Amends secs. 20115 & 20165 of 1978 PA 368 (MCL 333.20115 & 333.20165) & adds sec. 20116.Last Action: REFERRED TO COMMITTEE ON OVERSIGHT"
SB 0165 of 2017,Senate Bill,State agencies (proposed); boards and commissions; African-American affairs commission; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0166 of 2017 (PA 0248 of 2017),Senate Bill,Health occupations; health professionals; prescribers to register with the Michigan automated prescription system (MAPS) and obtain a report from MAPS before prescribing or dispensing a controlled substance; require. Amends sec. 7303a of 1978 PA 368 (MCL 333.7303a).  TIE BAR WITH: SB 0167'17Last Action: ASSIGNED PA 0248'17 WITH IMMEDIATE EFFECT
SB 0167 of 2017 (PA 0249 of 2017),Senate Bill,"Health occupations; health professionals; prescribers to register with the Michigan automated prescription system (MAPS) and obtain a report from MAPS before prescribing or dispensing a controlled substance; require, and provide for sanctions under certain circumstances. Amends secs. 7303a, 16221, 16226 & 16231 of 1978 PA 368 (MCL 333.7303a et seq.) & adds sec. 16221b.  TIE BAR WITH: SB 0166'17Last Action: ASSIGNED PA 0249'17 WITH IMMEDIATE EFFECT"
SB 0168 of 2017 (PA 0058 of 2017),Senate Bill,Insurance; no-fault; auto theft prevention authority assessment; expand to commercial vehicles. Amends sec. 6107 of 1956 PA 218 (MCL 500.6107).Last Action: ASSIGNED PA 0058'17 WITH IMMEDIATE EFFECT
SB 0169 of 2017,Senate Bill,"Recreation; campgrounds; license and permit regulations for campgrounds; revise, and incorporate rules on sewage systems and water requirements into statute. Amends secs. 12501, 12505, 12506, 12506a, 12506b, 12507, 12508, 12509, 12510, 12511, 12512, 12514, 12515 & 12516 of 1978 PA 368 (MCL 333.12501 et seq.); adds secs. 12502, 12505a, 12508a, 12508b, 12508c, 12508d, 12508e, 12508f, 12508g, 12508h, 12508i, 12508j & 12508k & repeals sec. 12513 of 1978 PA 368 (MCL 333.12513).Last Action: REFERRED TO COMMITTEE ON OUTDOOR RECREATION AND TOURISM"
SB 0170 of 2017,Senate Bill,Traffic control; traffic regulation; requirement for operator of a motor vehicle to maintain a 5-foot distance when passing a bicyclist on the right; establish. Amends sec. 637 of 1949 PA 300 (MCL 257.637).Last Action: referred to Committee on Transportation and Infrastructure
SB 0171 of 2017,Senate Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for increased penalties for physicians and pharmacists who wrongfully prescribe, dispense, manufacture, or distribute controlled substances; provide for. Amends sec. 13m, ch. VII of 1927 PA 175 (MCL 777.13m).  TIE BAR WITH: SB 0172'17Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY"
