Document,Type,Description
SB 0107 of 2019,Senate Bill,Individual income tax; credit; earned income tax credit; restore. Amends sec. 272 of 1967 PA 281 (MCL 206.272).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0108 of 2019,Senate Bill,"Crimes; assaultive; assault of a vulnerable adult; prohibit, and establish penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81f.Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
SB 0109 of 2019,Senate Bill,"Crimes; penalties; sentencing guidelines for crime of assaulting a vulnerable adult; provide for. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d).  TIE BAR WITH: SB 0108'19Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
SB 0110 of 2019 (PA 170 of 2019),Senate Bill,Probate: guardians and conservators; limited guardianship to supervise access of a person to an incapacitated individual; allow under certain circumstances. Amends sec. 5306 of 1998 PA 386 (MCL 700.5306).Last Action: ASSIGNED PA 0170'19 WITH IMMEDIATE EFFECT
SB 0111 of 2019,Senate Bill,"Health occupations; health professionals; procedure for filing and responding to an allegation against a health professional with the department of licensing and regulatory affairs; modify, and modify the information to be provided to the department during the investigation of a health professional and the procedures for obtaining the information. Amends secs. 16211, 16222, 16231, 16235, 16238, 16244, 16648, 16911, 18117, 18237, 18513, 20175 & 21515 of 1978 PA 368 (MCL 333.16211 et seq.).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY"
SB 0112 of 2019 (PA 41 of 2019),Senate Bill,Property: other; defenses to action for unlawful ejectment; revise persons who may determine abandonment of premises. Amends sec. 2918 of 1961 PA 236 ( MCL 600.2918).Last Action: ASSIGNED PA 0041'19 WITH IMMEDIATE EFFECT
SB 0113 of 2019,Senate Bill,School aid: penalties; exception to minimum days of pupil instruction requirement for inclement weather; revise. Amends sec. 101 of 1979 PA 94 (MCL 388.1701).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0114 of 2019,Senate Bill,Criminal procedure; search and seizure; warrant requirement to search a premises; provide for resident consent exception. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 25c to ch. IV.Last Action: PLACED ON ORDER OF THIRD READING WITH SUBSTITUTE (S-2)
SB 0115 of 2019,Senate Bill,Businesses: business corporations; certain number of female board members on board of directors; require. Amends sec. 1002 of 1972 PA 284 (MCL 450.2002) & adds sec. 505a.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT
SB 0116 of 2019,Senate Bill,"Environmental protection: cleanups; cleanup to residential and safe drinking water standards; require unless technically infeasible. Amends secs. 20118, 20120a, 20120b, 20120e & 20121 of 1994 PA 451 (MCL 324.20118 et seq.).Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY"
SB 0117 of 2019,Senate Bill,Elections: absent voters; electronic return of absent voter ballots by military voters and their spouses; provide for. Amends sec. 759a of 1954 PA 116 (MCL 168.759a).Last Action: POSTPONED FOR THE DAY
SB 0118 of 2019 (PA 51 of 2020),Senate Bill,Vehicles: registration plates; blue star family registration plates; create. Amends sec. 803e of 1949 PA 300 (MCL 257.803e).Last Action: ASSIGNED PA 0051'20 WITH IMMEDIATE EFFECT
SB 0119 of 2019,Senate Bill,"Holidays: other; ""Blue Star Mothers Day""; designate as February 1. Creates new act.Last Action: REFERRED TO COMMITTEE ON FAMILIES, SENIORS AND VETERANS"
SB 0120 of 2019,Senate Bill,Individual income tax; other; Michigan first-time home buyer savings program act; create. Creates new act.  TIE BAR WITH: SB 0121'19Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0121 of 2019,Senate Bill,Individual income tax: deductions; tax incentive for contributions made to first-time home buyers program; provide for. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0122 of 2019 (PA 6 of 2019),Senate Bill,Education: teachers; performance evaluation systems for public school teachers and school administrators; modify. Amends sec. 1249 of 1976 PA 451 (MCL 380.1249).Last Action: ASSIGNED PA 0006'2019 WITH IMMEDIATE EFFECT
SB 0123 of 2019,Senate Bill,Sales tax; exemptions; sale of feminine hygiene products; exempt. Amends sec. 4a of 1933 PA 167 (MCL 205.54a).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0124 of 2019,Senate Bill,Use tax; exemptions; sale of feminine hygiene products; exempt. Amends sec. 4 of 1937 PA 94 (MCL 205.94).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0125 of 2019 (PA 79 of 2020),Senate Bill,Property: abandoned; unclaimed property of active duty military; modify requirements for extended dormancy periods. Amends sec. 18 of 1995 PA 29 (MCL 567.238).Last Action: ASSIGNED PA 0079'20 WITH IMMEDIATE EFFECT
SB 0126 of 2019,Senate Bill,Education: school districts; policy and procedures regarding closure of a school building; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1258.Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS
SB 0127 of 2019,Senate Bill,"Health occupations: health professionals; prescribers to obtain a Michigan Automated Prescription System (MAPS) report before prescribing or dispensing a controlled substance; provide exemption for hospice, and exempt hospice patients from bona fide prescriber-patient relationship requirement for prescribing a controlled substance. Amends sec. 7303a of 1978 PA 368 (MCL 333.7303a).Last Action: referred to Committee on Health Policy"
SB 0128 of 2019 (PA 42 of 2019),Senate Bill,Health occupations: health professionals; definition of bona fide prescriber-patient relationship; revise. Amends sec. 7104 of 1978 PA 368 (MCL 333.7104).  TIE BAR WITH: HB 4225'19Last Action: ASSIGNED PA 0042'19 WITH IMMEDIATE EFFECT
SB 0129 of 2019 (PA 32 of 2019),Senate Bill,Aeronautics: unmanned aircraft systems; local ordinances; allow a political subdivision to regulate unmanned aircraft systems in certain circumstances. Amends sec. 5 of 2016 PA 436 (MCL 259.305).Last Action: ASSIGNED PA 0032'19 WITH IMMEDIATE EFFECT
SB 0130 of 2019,Senate Bill,Natural resources: gas and oil; setback for wells near certain residential areas; modify. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 61506d.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES
SB 0131 of 2019,Senate Bill,Natural resources: gas and oil; setback for wells near certain residential areas; modify. Amends sec. 61506b of 1994 PA 451 (MCL 324.61506b).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES
SB 0132 of 2019 (PA 213 of 2020),Senate Bill,"Highways: memorial; portion of US-12; designate as the ""Trooper Rodger M. Adams Memorial Highway"". Amends secs. 12 & 48 of 2001 PA 142 (MCL 250.1012 & 250.1048) & adds sec. 1085.Last Action: ASSIGNED PA 0213'20 WITH IMMEDIATE EFFECT"
SB 0133 of 2019,Senate Bill,Appropriations: zero budget; department of agriculture and rural development; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0134 of 2019 (PA 52 of 2019),Senate Bill,"Appropriations: community colleges; provide for fiscal year 2019-2020. Amends secs. 201, 201a, 206, 207a, 207b, 207c, 209, 209a, 210b, 210f, 217, 225, 229a, & 230 of 1979 PA 94 (MCL 388.1801 et seq.) & repeals secs. 218 & 227 of 1979 PA 94 (MCL 388.1818 & 388.1827).Last Action: ASSIGNED PA 0052'19 WITH IMMEDIATE EFFECT"
SB 0135 of 2019,Senate Bill,Appropriations: zero budget; corrections; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0136 of 2019,Senate Bill,Appropriations: zero budget; department of education; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0137 of 2019 (PA 57 of 2019),Senate Bill,"Appropriations: zero budget; department of environment, Great Lakes, and energy; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: POSTPONED FOR THE DAY"
SB 0138 of 2019 (PA 56 of 2019),Senate Bill,Appropriations: zero budget; general government; provide for fiscal year 2019-2020. Creates appropriations act.Last Action: POSTPONED FOR THE DAY
SB 0139 of 2019 (PA 67 of 2019),Senate Bill,Appropriations: health and human services; department of health and human services; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: POSTPONED FOR THE DAY
SB 0140 of 2019,Senate Bill,Appropriations: zero budget; higher education; provide for fiscal year 2019-2020. Amends secs. 236 & 236a of 1979 PA 94 (MCL 388.1836 & 388.1836a).Last Action: referred to Committee on Appropriations
SB 0141 of 2019 (PA 55 of 2019),Senate Bill,Appropriations: insurance and financial services; department of insurance and financial services; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: POSTPONED FOR THE DAY
SB 0142 of 2019,Senate Bill,Appropriations: zero budget; judiciary; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0143 of 2019,Senate Bill,Appropriations: zero budget; department of licensing and regulatory affairs; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0144 of 2019 (PA 54 of 2019),Senate Bill,Appropriations: zero budget; department of military and veterans affairs; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: POSTPONED FOR THE DAY
SB 0145 of 2019 (PA 145 of 2020),Senate Bill,Appropriations: natural resources; trust fund projects; provide for fiscal year 2020-2021. Creates appropriation act.Last Action: ASSIGNED PA 0145'20 WITH IMMEDIATE EFFECT
SB 0146 of 2019,Senate Bill,Appropriations: zero budget; school aid appropriations; provide for fiscal year 2019-2020. Amends secs. 11 & 17b of 1979 PA 94 (MCL 388.1611 & 388.1617b).Last Action: referred to Committee on Appropriations
SB 0147 of 2019 (PA 53 of 2019),Senate Bill,Appropriations: zero budget; department of state police; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: POSTPONED FOR THE DAY
SB 0148 of 2019,Senate Bill,Appropriations: zero budget; department of talent and economic development; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0149 of 2019 (PA 66 of 2019),Senate Bill,Appropriations: zero budget; state transportation department; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: POSTPONED FOR THE DAY
SB 0150 of 2019 (PA 28 of 2019),Senate Bill,Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2018-2019. Creates appropriation act.Last Action: ASSIGNED PA 0028'19 WITH IMMEDIATE EFFECT
SB 0151 of 2019 (PA 66 of 2020),Senate Bill,Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS
SB 0152 of 2019 (PA 154 of 2019),Senate Bill,Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: ASSIGNED PA 0154'19 WITH IMMEDIATE EFFECT
SB 0153 of 2019,Senate Bill,Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: referred to Committee on Appropriations
SB 0154 of 2019 (PA 162 of 2019),Senate Bill,"Appropriations: school aid; multisection school aid supplemental; provide for. Amends secs. 11, 20, 22b, 22d, 25f, 25g, 31a, 35a, 236, 251 & 252 of 1979 PA 94 (MCL 388.1611 et seq.) & adds secs. 35c, 54e & 97.Last Action: ASSIGNED PA 0162'19 WITH IMMEDIATE EFFECT"
SB 0155 of 2019 (PA 17 of 2019),Senate Bill,"Tobacco: retail sales; sellers of liquid nicotine containers to ensure that the products meet certain requirements; require, and restrict customer access to certain products. Amends 1915 PA 31 (MCL 722.641 - 722.645) by adding secs. 2b & 2c.  TIE BAR WITH: SB 0106'19Last Action: ASSIGNED PA 0017'19 WITH IMMEDIATE EFFECT"
SB 0156 of 2019,Senate Bill,"Civil procedure: injunctions; extreme risk protection order act; enact. Creates new act.  TIE BAR WITH: HB 4284'19, SB 0157'19Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0157 of 2019,Senate Bill,"Weapons: firearms; purchase of firearms; prohibit if individual has an extreme risk protection order. Amends secs. 2, 2b & 5b of 1927 PA 372 (MCL 28.422 et seq.).  TIE BAR WITH: HB 4283'19, SB 0156'19Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0158 of 2019,Senate Bill,Criminal procedure: sentencing guidelines; guidelines for making a false statement in support of an extreme risk protection order; enact. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 15e to ch. XVII.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0159 of 2019,Senate Bill,Health facilities: hospitals; development of a staffing plan for nurses; require. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 21525.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0160 of 2019,Senate Bill,Health facilities: hospitals; record of direct care registered professional nurse-to-patient ratios for each unit for each shift; require hospitals to maintain. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 21525a.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0161 of 2019,Senate Bill,Health facilities: hospitals; mandatory overtime for nurses; prohibit except under certain circumstances. Amends sec. 20165 of 1978 PA 368 (MCL 333.20165) & adds secs. 17233 & 21526.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0162 of 2019,Senate Bill,Labor; fair employment practices; absence from work to respond to an emergency as an emergency responder; protect from adverse employment action. Creates new act.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT
SB 0163 of 2019,Senate Bill,Property tax; exemptions; eligible broadband equipment; exempt from personal property tax. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 9p.Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0164 of 2019,Senate Bill,"Elections; recounts; provisions regarding election precincts that cannot be recounted; remove. Amends secs. 867, 871, 874 & 881 of 1954 PA 116 (MCL 168.867 et seq.).Last Action: REFERRED TO COMMITTEE ON ELECTIONS"
SB 0165 of 2019,Senate Bill,Health; abortion; pain-capable unborn child protection act; enact. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 325.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0166 of 2019,Senate Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for violation of pain-capable unborn child protection act; provide for. Amends sec. 16p, ch. XVII of 1927 PA 175 (MCL 777.16p).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES"
SB 0167 of 2019,Senate Bill,State; symbol; black swallowtail butterfly; designate as the official state butterfly. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0168 of 2019,Senate Bill,Labor: hours and wages; minimum wage; increase and modify for tipped employees. Amends secs. 4 & 4d of 2018 PA 337 (MCL 408.934 & 408.934d).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0169 of 2019 (PA 51 of 2019),Senate Bill,"Highways: memorial; portion of M-15; designate as the ""Army Sergeant First Class Michael Cathcart Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2083) by adding sec. 1084.Last Action: ASSIGNED PA 0051'19 WITH IMMEDIATE EFFECT"
SB 0170 of 2019,Senate Bill,Health: pharmaceuticals; allowable grams of ephedrine or pseudoephedrine for purchase; modify. Amends sec. 17766c of 1978 PA 368 (MCL 333.17766c).Last Action: referred to Committee on Health Policy
SB 0171 of 2019 (PA 158 of 2020),Senate Bill,Education: graduation requirements; certain requirements for high school diploma; modify. Amends sec. 1278a of 1976 PA 451 (MCL 380.1278a).Last Action: ASSIGNED PA 0158'20 WITH IMMEDIATE EFFECT
SB 0172 of 2019 (PA 90 of 2020),Senate Bill,Insurance: insurers; requirements for providing privacy policies to customers; modify. Amends sec. 513 of 1956 PA 218 (MCL 500.513).Last Action: ASSIGNED PA 0090'20 WITH IMMEDIATE EFFECT
SB 0173 of 2019 (PA 141 of 2020),Senate Bill,"Vehicles: wreckers; incentives for or from local governments for wrecker, recovery, or towing services; prohibit. Amends sec. 676d of 1949 PA 300 (MCL 257.676d).Last Action: ASSIGNED PA 0141'20 WITH IMMEDIATE EFFECT"
